umap_1,umap_2,cluster,batch,layer
7.81228,7.787746,3,3,Layer_6
2.4701157,7.43611,6,3,WM
8.381272,7.1942883,3,3,Layer_5
11.715618,5.8632574,4,3,Layer_3
3.7632294,6.7730627,6,3,WM
4.1774015,7.1022024,5,3,WM
13.829864,7.725034,4,3,Layer_3
14.517119,3.2252753,0,3,Layer_3
8.130414,6.7495775,3,3,Layer_5
9.558849,6.1354356,4,3,Layer_4
6.970209,6.7701974,3,3,Layer_6
8.715148,8.290502,3,3,Layer_6
11.193031,2.5205212,2,3,Layer_1
3.18017,7.893564,5,3,WM
13.000903,4.3062673,0,3,Layer_3
7.705994,8.2251,3,3,Layer_6
12.41367,7.4471498,4,3,Layer_3
13.439278,6.7000923,4,3,Layer_4
3.4474108,7.5300784,6,3,WM
5.2067766,8.831959,5,3,WM
12.076739,8.82444,1,3,Layer_5
4.7092957,8.767666,5,3,WM
13.49737,3.7544649,0,3,Layer_3
13.523879,3.3096056,0,3,Layer_3
13.518765,5.5210314,4,3,Layer_4
13.798697,3.070217,0,3,Layer_3
11.499789,3.606999,0,3,Layer_2
11.1917925,6.041595,4,3,Layer_4
13.700017,4.3801327,0,3,Layer_3
7.757278,6.585815,3,3,Layer_6
13.343395,2.7910972,0,3,Layer_2
11.806872,4.390071,0,3,Layer_3
7.872256,6.863758,3,3,Layer_6
11.031082,6.760959,4,3,Layer_3
11.226686,8.938392,1,3,Layer_5
9.203334,8.094256,5,3,Layer_6
11.762454,3.4129066,0,3,Layer_3
2.5689983,8.222591,6,3,WM
13.1997795,6.211771,4,3,Layer_4
11.291012,6.7294827,4,3,Layer_4
14.223102,4.482413,4,3,Layer_3
12.963301,6.9452987,4,3,Layer_3
2.3120322,7.8214927,6,3,WM
14.1172,3.4038851,0,3,Layer_3
8.548266,7.3716226,3,3,Layer_6
14.076457,2.9726703,0,3,Layer_2
9.216391,9.191332,3,3,Layer_5
9.839325,7.4820375,1,3,Layer_5
3.243895,6.293489,5,3,Layer_6
4.6745496,8.715608,5,3,WM
5.259368,6.9584928,5,3,WM
13.804824,7.2560067,4,3,Layer_4
11.298548,8.786077,1,3,Layer_5
11.266448,4.454049,0,3,Layer_3
10.989689,3.8558588,2,3,Layer_1
12.727006,7.2564344,4,3,Layer_4
10.687393,3.550019,2,3,Layer_1
5.3234744,8.277181,5,3,WM
9.296675,7.9516163,3,3,Layer_5
14.170163,3.3530538,0,3,Layer_3
11.540278,2.8112059,2,3,Layer_1
8.3076935,9.866333,3,3,Layer_6
10.829976,2.207343,2,3,Layer_1
8.102483,7.4028864,3,3,Layer_6
13.227845,2.9574797,0,3,Layer_3
10.457399,6.811786,1,3,Layer_5
13.339215,7.164479,4,3,Layer_4
12.16165,4.565036,0,3,Layer_2
2.6797657,7.37485,6,3,WM
10.42013,2.6619613,2,3,Layer_1
10.969798,7.40089,1,3,Layer_5
8.119853,9.901466,3,3,Layer_6
4.336346,9.087054,6,3,WM
12.504122,3.9524531,0,3,Layer_3
11.562746,9.627373,1,3,Layer_5
14.781142,3.8632457,0,3,Layer_3
6.0095844,7.604912,3,3,Layer_6
10.434673,7.0786705,1,3,Layer_5
4.8161826,8.4349785,5,3,Layer_6
10.901033,8.886617,1,3,Layer_5
12.235858,4.8388023,4,3,Layer_3
2.6865153,6.920225,5,3,WM
12.400819,5.3282623,4,3,Layer_3
9.230555,9.125177,3,3,Layer_5
12.138813,4.525575,0,3,Layer_3
11.989152,8.752668,1,3,Layer_5
3.8867981,6.7568884,6,3,WM
12.51928,7.375635,4,3,Layer_4
10.3243265,7.4402947,1,3,Layer_5
3.2326643,7.9004374,6,3,WM
12.560442,1.8232107,2,3,Layer_2
10.714442,1.8094454,2,3,Layer_1
9.171931,6.6078615,3,3,Layer_5
3.164803,6.9519124,6,3,WM
11.078427,5.231022,4,3,Layer_3
8.344504,9.697471,3,3,Layer_6
4.144581,8.841272,6,3,WM
13.527026,4.552945,0,3,Layer_3
8.189156,8.4236555,3,3,Layer_6
5.5330744,7.98467,5,3,WM
3.9194992,8.709974,6,3,WM
4.124322,8.1005535,6,3,WM
12.264075,4.3477993,4,3,Layer_3
12.213271,3.544759,0,3,Layer_2
9.705606,4.819534,2,3,Layer_1
10.470484,8.461947,1,3,Layer_5
7.508361,7.8300276,3,3,Layer_6
5.4609876,8.690549,5,3,WM
6.654068,7.3438277,3,3,Layer_6
11.3298235,8.527549,1,3,Layer_4
7.371825,6.705032,3,3,Layer_6
11.73682,4.0029316,4,3,Layer_1
10.449988,3.8330798,2,3,Layer_1
12.703937,7.8032975,4,3,Layer_4
8.632764,7.688549,3,3,Layer_6
9.742721,3.7268586,2,3,Layer_3
11.663781,7.923063,1,3,Layer_5
8.039038,7.1799383,3,3,Layer_6
9.074048,7.0128946,3,3,Layer_5
10.841135,8.706073,1,3,Layer_5
6.355083,9.114579,3,3,Layer_6
6.802125,7.2045093,3,3,Layer_6
11.279715,1.5513102,2,3,Layer_1
13.03185,6.526204,4,3,Layer_4
13.627045,2.4114957,0,3,Layer_2
11.187596,6.3201556,4,3,Layer_4
8.992785,8.72918,4,3,Layer_5
3.0726259,8.481082,6,3,WM
11.731278,9.238614,1,3,Layer_5
12.091796,5.866071,4,3,Layer_3
2.0477386,7.430211,6,3,WM
12.992676,7.6955585,0,3,Layer_3
3.5825772,7.674468,5,3,WM
4.4680104,7.9752064,6,3,WM
10.374414,5.241965,4,3,Layer_3
11.592323,5.83495,4,3,Layer_3
12.650691,6.3427625,4,3,Layer_4
5.228898,8.055236,5,3,WM
10.390103,8.742674,1,3,Layer_5
12.214767,6.7509637,4,3,Layer_3
11.869734,3.546336,0,3,Layer_3
12.44406,3.4635255,0,3,Layer_2
10.539936,7.9607887,1,3,Layer_5
13.16764,3.1619914,0,3,Layer_2
12.368523,8.353193,1,3,Layer_4
9.057714,7.7135825,3,3,Layer_5
10.151963,4.1406584,2,3,Layer_1
14.769772,6.515943,4,3,Layer_3
12.322049,4.3827605,0,3,Layer_3
3.7422922,8.632871,5,3,Layer_6
11.938321,7.5552726,1,3,Layer_5
8.163075,7.074557,3,3,Layer_6
10.704604,2.1672459,2,3,Layer_1
7.7750835,6.511195,3,3,Layer_6
10.003198,7.5376654,1,3,Layer_5
12.553045,8.094909,1,3,Layer_4
14.03099,4.018194,0,3,Layer_3
11.766743,7.3241067,1,3,Layer_5
10.358472,6.5338006,4,3,Layer_4
12.475202,1.3334659,2,3,Layer_1
2.692231,7.351005,6,3,WM
11.752038,3.7576404,0,3,Layer_3
11.022031,2.5426826,2,3,Layer_1
10.774585,4.2870817,2,3,Layer_1
8.057634,6.763883,3,3,Layer_6
6.632672,7.287977,3,3,Layer_6
10.970301,7.6919317,3,3,Layer_6
3.722509,7.1917553,6,3,WM
11.699161,7.0875006,1,3,Layer_5
8.328362,7.455749,3,3,Layer_6
5.310384,7.8377953,5,3,WM
11.632686,8.992181,1,3,Layer_5
8.173767,8.98757,3,3,Layer_6
11.512203,5.524191,4,3,Layer_3
8.221062,9.169062,3,3,Layer_6
11.16441,9.106343,1,3,Layer_5
13.673881,3.0559945,0,3,Layer_3
14.405273,3.2084403,0,3,Layer_2
4.226618,7.4153543,6,3,WM
13.22774,6.575748,4,3,Layer_3
10.58026,8.989974,1,3,Layer_5
11.016423,2.0708284,2,3,Layer_2
11.335644,2.1291819,0,3,Layer_1
6.2388144,9.278749,3,3,Layer_6
12.473607,5.292505,4,3,Layer_3
8.187206,7.2297344,3,3,Layer_6
13.395935,5.8773413,4,3,Layer_3
8.074395,7.022787,3,3,Layer_5
13.249501,8.468821,1,3,Layer_5
10.665786,7.286396,3,3,Layer_6
5.6837325,8.535584,5,3,WM
11.137438,6.996746,1,3,Layer_4
14.710853,6.702696,4,3,Layer_4
10.489468,9.036959,1,3,Layer_5
12.512327,7.8342047,1,3,Layer_4
13.54074,3.9463623,0,3,Layer_3
9.017156,8.577752,3,3,Layer_6
11.551945,3.9627414,0,3,Layer_3
3.0853968,8.51822,6,3,WM
13.32674,4.6773996,0,3,Layer_3
10.650426,6.882225,1,3,Layer_5
9.787671,7.779793,1,3,Layer_5
8.088764,6.7033677,3,3,Layer_5
3.323289,8.783052,6,3,WM
13.92881,4.567801,0,3,Layer_3
8.943347,8.949836,3,3,Layer_5
11.200216,2.0541203,2,3,Layer_1
3.183064,7.527249,6,3,WM
11.889747,3.5802214,0,3,Layer_3
14.117207,5.296301,4,3,Layer_3
10.746197,8.459502,1,3,Layer_5
2.5475388,7.917388,6,3,WM
13.385165,4.395521,0,3,Layer_3
13.0477295,6.7297707,4,3,Layer_3
7.373655,8.433258,3,3,Layer_6
8.257586,6.6826606,3,3,Layer_5
7.7329817,6.5427637,3,3,Layer_6
13.53188,5.7696805,4,3,Layer_3
5.0889034,8.774822,5,3,WM
10.54438,2.4532793,2,3,Layer_1
8.77546,8.84786,3,3,Layer_6
10.526553,1.8987265,2,3,Layer_1
4.343161,8.322973,5,3,WM
13.75411,6.7844095,4,3,Layer_4
10.602943,5.785092,4,3,Layer_4
14.35449,2.5270529,0,3,Layer_2
13.448017,4.4509206,0,3,Layer_3
11.799607,9.593739,1,3,Layer_5
10.157598,8.695362,1,3,Layer_5
4.920066,7.620633,5,3,WM
12.377367,4.859736,0,3,Layer_3
9.129543,6.766186,1,3,Layer_5
13.817006,6.6691356,4,3,Layer_3
13.888756,4.279483,0,3,Layer_3
13.035706,7.798619,4,3,Layer_4
11.891599,1.1824807,2,3,Layer_1
14.105247,4.5012097,0,3,Layer_2
9.1161375,6.58182,3,3,Layer_5
8.344202,7.321657,3,3,Layer_6
8.614931,5.631011,4,3,Layer_3
3.232153,8.200146,6,3,WM
11.722894,4.617665,0,3,Layer_2
12.35006,1.1557581,3,3,Layer_1
11.26462,8.073777,1,3,Layer_5
5.011441,8.497195,5,3,WM
8.552234,8.873954,3,3,Layer_6
8.249522,9.997132,3,3,Layer_6
8.408948,8.725206,3,3,Layer_6
9.326953,8.432088,3,3,Layer_6
8.111558,7.141093,3,3,Layer_6
8.021506,6.4819655,3,3,Layer_6
9.654647,6.6741295,1,3,Layer_5
14.00238,4.170609,0,3,Layer_2
3.6917753,8.748182,6,3,WM
11.906734,2.9317641,0,3,Layer_2
10.567835,3.2321467,2,3,Layer_2
11.23023,6.932232,1,3,Layer_5
13.265556,2.7851317,0,3,Layer_2
12.110331,5.3795133,4,3,Layer_3
13.335911,4.8633494,4,3,Layer_3
11.801458,6.860296,4,3,Layer_5
5.2450438,6.7063127,5,3,WM
3.9561048,6.5881767,5,3,WM
10.548659,8.12487,1,3,Layer_5
11.349917,4.051931,0,3,Layer_2
14.495724,4.365793,0,3,Layer_3
4.348733,7.547229,5,3,WM
10.82782,5.5978017,4,3,Layer_4
12.206758,6.027394,4,3,Layer_3
3.6336029,6.970332,6,3,WM
12.27136,5.655325,0,3,Layer_3
9.506872,9.528755,1,3,Layer_5
4.9291635,7.1751957,6,3,WM
10.678938,3.8101218,2,3,Layer_1
11.51445,9.660574,4,3,Layer_5
3.0379272,7.682022,6,3,WM
12.7669115,5.034133,4,3,Layer_3
8.063985,7.137038,3,3,Layer_6
11.178866,4.034491,0,3,Layer_3
12.652613,2.7049515,0,3,Layer_1
14.037741,3.3767602,0,3,Layer_3
7.060481,5.920685,5,3,Layer_6
11.619419,4.426562,0,3,Layer_3
7.9220986,7.0511575,3,3,Layer_6
11.855241,1.3599257,2,3,Layer_2
3.5656083,8.663435,6,3,WM
7.9207826,6.9719806,3,3,Layer_6
4.086161,8.923414,6,3,WM
5.7920346,8.761596,5,3,Layer_6
10.603724,7.6767316,1,3,Layer_5
10.252075,7.715779,1,3,Layer_5
5.229014,7.5914016,5,3,WM
11.753053,3.5801198,0,3,Layer_3
11.338015,8.110057,1,3,Layer_5
9.973747,3.796391,2,3,Layer_1
4.6250553,8.212225,5,3,WM
4.7340946,8.518034,5,3,Layer_6
3.4040008,6.8133626,5,3,WM
10.895586,4.7887573,0,3,Layer_3
8.07413,7.466804,3,3,Layer_6
11.440799,3.7458887,4,3,Layer_3
11.028408,6.167231,4,3,Layer_3
12.582024,6.8191175,4,3,Layer_4
13.011445,6.5714164,4,3,Layer_3
3.4922462,7.7615685,6,3,WM
8.731575,8.966058,3,3,Layer_6
9.646742,9.163337,3,3,Layer_6
8.914377,7.756722,1,3,Layer_6
13.498263,6.7382584,4,3,Layer_4
2.6408734,7.769016,6,3,WM
12.543559,5.12142,0,3,Layer_3
11.5501995,7.014557,1,3,Layer_5
9.077553,9.337402,3,3,Layer_6
12.8031025,6.209052,4,3,Layer_4
3.5576344,6.09912,5,3,WM
10.060736,6.857722,1,3,Layer_5
9.060251,8.299303,3,3,Layer_6
7.5503917,6.909459,3,3,Layer_6
13.960069,3.5556085,0,3,Layer_3
5.782974,8.346803,5,3,Layer_6
5.8475046,7.904868,3,3,Layer_6
8.889305,8.377343,3,3,Layer_6
4.3533626,7.2713027,5,3,WM
13.48612,2.9442866,0,3,Layer_2
11.661294,4.6324406,2,3,Layer_1
11.030278,4.8986826,4,3,Layer_1
11.038525,3.5874383,0,3,Layer_3
3.1639786,7.497197,5,3,WM
7.968339,9.568231,5,3,Layer_6
11.476883,5.729522,4,3,Layer_3
7.777429,7.190557,3,3,Layer_6
11.781421,4.031313,4,3,Layer_3
11.749765,4.055775,0,3,Layer_3
2.9610765,8.117116,6,3,WM
9.788456,3.7792675,2,3,Layer_1
12.020097,4.48381,0,3,Layer_3
12.424835,3.900636,0,3,Layer_3
2.17791,7.3062882,5,3,Layer_6
11.261529,4.039855,2,3,Layer_3
13.439983,6.6615324,1,3,Layer_4
8.960695,9.025494,2,3,Layer_1
7.9139814,8.933921,3,3,Layer_6
14.057015,7.6109943,1,3,Layer_5
13.050702,7.590904,3,3,Layer_3
11.771688,5.755937,4,3,Layer_3
6.8957524,7.9507427,3,3,Layer_6
11.3649025,2.8947756,0,3,Layer_1
2.1151497,7.5049562,6,3,WM
10.191562,8.0235615,1,3,Layer_5
9.01325,7.11114,3,3,Layer_5
7.8125186,6.875295,3,3,Layer_6
13.991879,3.809059,0,3,Layer_3
2.5699344,6.927285,6,3,WM
8.913614,9.427113,3,3,Layer_6
7.610668,6.0687375,3,3,Layer_6
13.155624,6.426165,4,3,Layer_3
14.169081,6.8572726,4,3,Layer_3
8.71276,9.273946,3,3,Layer_6
11.993008,4.674961,0,3,Layer_3
7.44628,8.728002,3,3,WM
13.219425,1.950772,0,3,Layer_1
11.126351,7.178315,4,3,Layer_5
3.6099694,6.5265875,5,3,WM
2.5409825,6.83595,6,3,WM
14.015988,4.3625946,0,3,Layer_3
12.840812,4.3628173,4,3,Layer_3
13.231406,6.3236265,4,3,Layer_4
4.7325354,9.009422,5,3,WM
12.4015875,5.674519,4,3,Layer_3
12.363367,3.1988986,0,3,Layer_3
10.80415,4.013336,2,3,Layer_1
7.6098475,6.954569,3,3,Layer_6
9.704932,4.479457,2,3,Layer_1
12.171136,1.6956354,0,3,Layer_2
13.330848,6.749712,4,3,Layer_4
11.298112,6.7335033,1,3,Layer_5
7.865111,9.522548,3,3,Layer_6
7.9764104,9.57625,3,3,Layer_6
13.814851,5.8936167,4,3,Layer_3
9.491654,4.442666,2,3,Layer_1
11.519978,1.2491957,2,3,Layer_1
2.660038,6.9078016,6,3,WM
9.023827,9.119559,3,3,Layer_5
12.501057,6.3510513,4,3,Layer_3
9.49721,6.7572556,1,3,Layer_5
13.784955,2.4982097,0,3,Layer_3
10.384781,6.9033895,1,3,Layer_5
7.2241154,8.178845,3,3,Layer_6
11.910628,4.3264728,0,3,Layer_3
10.324926,5.726474,4,3,Layer_3
11.728286,7.8331943,1,3,Layer_5
14.672296,5.494296,4,3,Layer_3
11.240225,5.832215,4,3,Layer_3
9.4133835,7.816589,1,3,Layer_5
13.575458,5.701453,4,3,Layer_3
12.83616,7.7921615,4,3,Layer_3
14.176928,7.4923916,4,3,Layer_3
5.589366,8.188116,5,3,WM
12.576985,6.6131887,4,3,Layer_4
13.674006,2.4288974,0,3,Layer_2
12.002068,7.5512266,4,3,Layer_4
12.4393215,7.26485,4,3,Layer_3
12.015021,7.361983,1,3,Layer_4
3.5969775,8.657754,6,3,WM
12.941396,4.846094,4,3,Layer_3
2.8324108,6.5082955,5,3,WM
11.912035,3.538456,0,3,Layer_2
13.27502,3.1281736,0,3,Layer_2
11.713585,6.399345,2,3,Layer_3
11.300381,1.9312413,2,3,Layer_1
5.0849733,6.4608912,5,3,WM
3.04825,7.7894735,6,3,WM
7.161185,7.171948,3,3,Layer_6
5.419964,7.897815,5,3,WM
11.043916,5.2210217,4,3,Layer_3
11.58867,8.578887,1,3,Layer_5
2.7387521,7.7864776,6,3,WM
8.39993,8.22479,3,3,Layer_6
2.6305916,8.285649,6,3,WM
4.7459736,8.328413,5,3,Layer_6
13.86778,3.9711096,0,3,Layer_2
11.099948,7.8986435,1,3,Layer_5
12.101638,2.1672847,2,3,Layer_1
8.633872,9.401649,3,3,Layer_6
8.075992,7.477342,3,3,Layer_6
9.822124,3.6674404,2,3,Layer_1
13.851229,3.7941952,0,3,Layer_3
13.085587,6.568544,4,3,Layer_3
12.115997,7.8814297,1,3,Layer_5
12.155916,2.2225544,2,3,Layer_2
11.676023,5.606561,4,3,Layer_3
10.6700735,1.8034738,0,3,Layer_2
11.929111,7.6848664,1,3,Layer_5
12.910325,6.0314336,4,3,Layer_3
8.660838,7.546507,3,3,Layer_6
11.6686325,1.4580414,2,3,Layer_1
12.801613,5.483946,4,3,Layer_3
3.9887903,6.6490912,5,3,WM
13.790248,5.92042,4,3,Layer_3
8.392252,6.5054674,3,3,Layer_5
6.886944,8.905419,3,3,Layer_6
13.851206,6.1395397,4,3,Layer_3
2.704551,7.4480314,6,3,WM
5.561124,8.886939,5,3,WM
14.225439,3.3901706,0,3,Layer_2
13.206583,6.536912,4,3,Layer_3
13.956549,5.9848185,4,3,Layer_3
8.040266,8.606177,3,3,Layer_6
9.2361965,7.3927965,3,3,Layer_6
12.107462,5.2302103,4,3,Layer_3
8.21321,7.5618773,3,3,Layer_6
3.5470974,6.946355,6,3,WM
13.3704,6.7758474,4,3,Layer_4
12.180459,8.131899,1,3,Layer_5
5.969632,8.887509,5,3,Layer_6
14.702599,4.849247,0,3,Layer_3
10.780147,4.7047954,2,3,Layer_1
10.355592,7.4694233,1,3,Layer_5
13.135127,2.5389755,0,3,Layer_2
8.997682,8.423361,3,3,Layer_6
6.6318884,8.360643,5,3,WM
13.527046,6.9452796,4,3,Layer_3
12.810107,7.6011267,4,3,Layer_5
10.671694,7.272161,1,3,Layer_5
4.542939,8.144083,6,3,WM
2.740796,6.995209,6,3,WM
8.192366,6.7753963,3,3,Layer_6
2.4283764,6.9531164,6,3,WM
9.289876,8.348265,3,3,Layer_6
12.29149,5.3432145,4,3,Layer_3
6.018904,8.31865,5,3,WM
10.064645,4.61609,0,3,Layer_1
12.902842,2.9952838,0,3,Layer_3
12.940092,7.7154555,4,3,Layer_3
4.8184643,9.099337,6,3,WM
13.774483,6.073611,4,3,Layer_4
11.335202,4.600492,0,3,Layer_1
5.1324778,7.876706,6,3,WM
12.277293,8.008842,1,3,Layer_4
6.0080256,7.7781763,5,3,Layer_6
8.695245,9.168666,3,3,Layer_6
10.9737625,8.737375,1,3,Layer_5
10.922711,2.295587,2,3,Layer_1
11.532729,5.50411,4,3,Layer_3
14.965741,4.8918266,4,3,Layer_3
11.624958,5.1878695,4,3,Layer_3
10.216996,7.159785,1,3,Layer_5
7.6104364,7.496267,3,3,Layer_6
11.56083,5.5218306,4,3,Layer_4
12.908007,5.0033684,0,3,Layer_3
11.5807705,7.6335554,1,3,Layer_5
6.1144485,7.6746297,3,3,Layer_6
12.057236,6.7181153,4,3,Layer_4
13.164892,6.503762,4,3,Layer_3
13.264543,6.3871436,4,3,Layer_4
14.311903,2.9286253,0,3,Layer_2
14.800944,3.285443,0,3,Layer_3
2.4252844,7.924924,6,3,WM
5.0940285,8.678603,5,3,WM
10.10917,6.8532233,1,3,Layer_5
6.271789,9.185656,3,3,Layer_6
11.438344,3.9626021,2,3,Layer_3
10.574626,7.916243,1,3,Layer_5
9.055158,6.972567,3,3,Layer_5
11.815302,4.30216,0,3,Layer_3
4.006925,8.052593,6,3,WM
6.908505,7.5603447,5,3,Layer_6
13.744342,6.9008718,4,3,Layer_3
15.160646,4.9307623,1,3,Layer_2
14.142434,5.7741866,4,3,Layer_3
13.509274,4.5853376,0,3,Layer_3
8.864572,6.061517,2,3,Layer_1
2.8309252,6.800601,6,3,WM
13.189297,6.8189855,4,3,Layer_4
11.621974,9.573165,1,3,Layer_5
11.129266,8.245551,1,3,Layer_5
11.522085,6.3009195,1,3,Layer_5
10.475824,6.101098,1,3,Layer_5
4.591429,8.23874,5,3,Layer_6
14.060381,3.1274111,0,3,Layer_2
3.183792,7.9285965,6,3,WM
5.983583,9.093928,3,3,Layer_6
7.8794928,7.8260536,3,3,Layer_6
5.006871,8.0409155,5,3,WM
8.419373,7.3356485,3,3,Layer_6
9.995359,8.898351,3,3,Layer_6
14.4549265,4.014941,0,3,Layer_2
10.825585,7.603043,1,3,Layer_5
7.0397205,7.081112,3,3,Layer_6
3.3909042,6.9468737,6,3,WM
2.2839801,7.5533834,5,3,WM
11.660385,3.203268,2,3,Layer_1
10.654423,8.262642,1,3,Layer_5
8.808859,7.515355,1,3,Layer_5
14.251508,5.2528973,4,3,Layer_3
11.326117,9.327262,1,3,Layer_5
10.5632305,4.2157197,2,3,Layer_1
9.552134,8.019405,1,3,Layer_6
2.2505188,6.8683987,6,3,WM
12.89458,4.9822845,4,3,Layer_3
13.825332,6.472547,4,3,Layer_4
11.229381,9.131008,1,3,Layer_5
14.267001,4.4656806,0,3,Layer_3
14.107868,4.525559,4,3,Layer_3
11.99425,7.3116503,1,3,Layer_4
4.397968,8.740241,6,3,WM
2.2927463,7.4458375,6,3,WM
11.679823,4.722334,4,3,Layer_3
13.806361,3.993139,0,3,Layer_3
11.622451,5.7753286,4,3,Layer_3
12.221545,3.1929815,0,3,Layer_2
11.309263,8.717079,1,3,Layer_5
14.802131,5.1926403,4,3,Layer_3
9.1537485,5.629424,3,3,Layer_6
13.966785,2.717059,0,3,Layer_2
2.9147317,7.10956,6,3,WM
12.279251,1.2820739,2,3,Layer_1
12.043834,1.752153,0,3,Layer_2
3.8510585,6.45761,5,3,WM
3.6104655,7.5184326,6,3,WM
15.118568,4.9802146,1,3,Layer_2
12.206193,7.042007,4,3,Layer_4
6.3006244,9.228363,3,3,Layer_6
13.81563,5.310648,4,3,Layer_3
9.3955765,7.792906,1,3,Layer_5
7.4191046,6.663452,5,3,Layer_6
12.86722,4.596442,0,3,Layer_3
14.054571,3.9742706,0,3,Layer_3
11.759173,2.1201563,2,3,Layer_1
10.003701,9.0030985,1,3,Layer_6
10.617567,6.3532095,0,3,Layer_3
12.542323,7.487157,4,3,Layer_4
10.834157,2.792938,2,3,Layer_1
10.909483,2.0905075,2,3,Layer_1
14.859702,5.253759,4,3,Layer_3
11.851252,7.891197,1,3,Layer_5
3.8400064,8.789535,6,3,WM
2.6440184,7.2464085,6,3,WM
10.985038,8.528506,1,3,Layer_5
8.601343,9.561215,3,3,Layer_6
9.581265,7.5741625,1,3,Layer_5
11.397201,9.30476,1,3,Layer_5
12.0515995,3.7372642,0,3,Layer_3
12.359326,4.3193545,0,3,Layer_3
12.346827,8.385795,1,3,Layer_4
10.498176,7.841505,1,3,Layer_5
9.223632,8.47394,1,3,Layer_5
3.0903406,7.796882,6,3,WM
5.474208,8.098334,5,3,Layer_6
6.6440377,7.93959,3,3,Layer_6
11.577063,7.4729357,1,3,Layer_6
11.340217,1.503441,2,3,Layer_2
8.237025,8.55225,3,3,Layer_6
12.990065,5.828241,4,3,Layer_3
14.90362,3.3366659,0,3,Layer_3
10.6961155,7.8291774,1,3,Layer_5
13.519964,7.838203,4,3,Layer_3
10.602182,1.7374848,2,3,Layer_1
10.406139,4.142663,2,3,Layer_1
13.605705,3.0667117,0,3,Layer_2
9.600919,8.215147,1,3,Layer_5
2.9364445,8.223822,6,3,WM
10.011266,7.7741337,1,3,Layer_5
3.883248,7.859292,6,3,WM
13.643692,2.9020104,0,3,Layer_3
10.398192,7.133085,1,3,Layer_5
10.761861,8.1393585,1,3,Layer_5
5.706751,7.9454403,5,3,Layer_6
10.250233,6.8283577,1,3,Layer_5
4.776461,8.721025,5,3,Layer_6
11.745202,3.6919296,0,3,Layer_1
9.788893,7.964272,3,3,Layer_6
9.189306,9.122263,3,3,Layer_5
8.838254,8.57118,3,3,Layer_6
10.796805,3.8910766,2,3,Layer_1
10.332151,7.037475,1,3,Layer_5
10.701578,7.257878,1,3,Layer_5
12.723934,8.58299,4,3,Layer_3
3.9748216,8.081898,6,3,WM
8.564197,8.709242,3,3,Layer_5
4.164721,7.0394096,5,3,WM
11.092305,9.487659,1,3,Layer_5
11.931269,4.862137,4,3,Layer_3
9.873344,8.28199,1,3,Layer_5
9.058316,7.191963,3,3,Layer_6
14.834739,4.018932,0,3,Layer_2
10.389084,2.6860802,2,3,Layer_1
7.417003,7.0814557,3,3,Layer_6
11.408674,4.329692,2,3,Layer_1
7.2963634,8.377758,3,3,Layer_6
3.8246517,8.197471,6,3,WM
9.234331,6.498592,3,3,Layer_5
10.612144,7.940244,1,3,Layer_5
13.84466,4.5232487,0,3,Layer_3
3.5797393,6.8254485,6,3,WM
6.4499784,7.563356,5,3,WM
7.4448967,9.070658,3,3,Layer_6
9.575741,8.406125,3,3,Layer_6
6.9837112,7.697302,3,3,Layer_6
11.001789,2.2482805,2,3,Layer_2
8.123619,8.677519,3,3,Layer_6
3.6040905,7.665178,6,3,WM
10.659526,8.5697775,1,3,Layer_5
3.8020132,7.378366,6,3,WM
4.0581307,6.924717,5,3,WM
7.8374662,7.360264,3,3,Layer_6
4.9786606,8.816693,5,3,Layer_6
13.53728,6.465578,1,3,Layer_5
9.140364,8.443282,1,3,Layer_5
10.596676,8.382174,1,3,Layer_5
13.375745,3.1334577,0,3,Layer_2
5.459428,8.61167,5,3,WM
8.059419,9.093661,3,3,Layer_6
10.657487,2.137919,2,3,Layer_2
11.573225,9.369048,1,3,Layer_5
5.118297,8.878076,5,3,WM
11.8944025,4.97374,4,3,Layer_3
9.95553,6.432758,1,3,Layer_5
3.2275217,7.33335,6,3,WM
4.1612105,8.738073,6,3,WM
11.362918,9.589102,1,3,Layer_5
8.272641,8.783521,3,3,Layer_6
8.855473,8.712326,3,3,Layer_5
10.808784,2.6488225,2,3,Layer_1
8.424851,9.0787325,3,3,Layer_6
11.719448,6.440937,4,3,Layer_4
2.7783325,7.7444167,6,3,WM
7.66463,8.335276,3,3,Layer_6
5.8553743,7.602531,5,3,Layer_6
14.495555,5.448767,4,3,Layer_3
13.181144,4.0836782,0,3,Layer_3
5.896303,8.827118,5,3,WM
13.962113,4.2074184,0,3,Layer_3
12.232492,6.0690007,4,3,Layer_3
11.096185,5.0735526,4,3,Layer_4
9.469963,7.910931,5,3,WM
11.599162,3.5777693,0,3,Layer_2
13.748894,6.1203127,4,3,Layer_3
13.699822,7.590356,4,3,Layer_3
3.7457619,6.835458,6,3,WM
12.207005,3.1254082,0,3,Layer_2
5.233372,8.18,5,3,Layer_6
10.109249,9.142648,1,3,Layer_5
14.062196,6.6555533,4,3,Layer_3
11.452523,1.3139386,2,3,Layer_2
7.8384576,7.0994,3,3,Layer_6
5.5317397,8.124229,5,3,WM
9.229749,8.259772,3,3,Layer_6
13.845257,5.1125665,0,3,Layer_3
8.645328,8.579196,3,3,Layer_6
13.831084,5.622696,4,3,Layer_3
9.481882,3.9387326,2,3,Layer_1
6.0539536,6.8834643,5,3,Layer_6
13.179939,7.897061,4,3,Layer_3
11.144061,8.008634,1,3,Layer_5
